sample_idx,true_label,pred_T1,variance_T1,pred_T2,variance_T2,pred_T3,variance_T3,pred_T5,variance_T5,pred_T8,variance_T8,pred_T13,variance_T13,pred_T21,variance_T21
1232,sparse_snow,sparse_snow,,sparse_snow,0.020062,sparse_snow,0.026679,sparse_snow,0.210021,sparse_snow,0.004131,sparse_snow,0.002784,sparse_snow,0.016734
1233,sparse_snow,sparse_snow,,sparse_snow,0.000247,sparse_snow,0.000186,sparse_snow,4e-05,sparse_snow,0.00026,sparse_snow,0.00339,sparse_snow,0.000145
1234,sparse_snow,sparse_snow,,sparse_snow,0.136284,sparse_snow,0.024663,sparse_snow,0.100418,sparse_snow,0.107188,sparse_snow,0.133655,sparse_snow,0.112729
1235,sparse_snow,dense_snow,,dense_snow,0.079907,dense_snow,0.188152,dense_snow,0.295071,dense_leafless,0.306318,dense_snow,0.222247,dense_snow,0.1425
1236,sparse_snow,dense_snow,,dense_snow,0.351443,dense_snow,0.097257,dense_snow,0.026611,dense_snow,0.194952,dense_snow,0.073955,dense_snow,0.16683
1237,sparse_snow,sparse_snow,,sparse_snow,0.234784,sparse_snow,0.026606,sparse_snow,0.240698,sparse_snow,0.120446,sparse_snow,0.266627,sparse_snow,0.178931
1238,sparse_snow,open_snow,,open_snow,0.151776,open_snow,0.073763,open_snow,0.072975,open_snow,0.076961,sparse_snow,0.10961,sparse_snow,0.139826
1239,sparse_snow,sparse_snow,,sparse_snow,0.011966,sparse_snow,0.181731,sparse_snow,0.173218,sparse_snow,0.218291,sparse_snow,0.104415,sparse_snow,0.17631
1240,sparse_snow,sparse_snow,,dense_snow,0.117285,dense_snow,0.184478,sparse_snow,0.093481,dense_snow,0.087546,sparse_snow,0.232075,dense_snow,0.157299
1241,sparse_snow,dense_snow,,sparse_snow,0.105987,sparse_snow,0.061303,sparse_snow,0.082047,sparse_snow,0.064989,sparse_snow,0.158325,sparse_snow,0.177861
1242,sparse_snow,sparse_snow,,dense_snow,0.071616,sparse_snow,0.055587,sparse_snow,0.104696,sparse_snow,0.168936,sparse_snow,0.254436,sparse_snow,0.179086
